code,date,comments,likes,caption,image
hA3fjWR0Sn,1385116076,3,80,Naše hokerlíky už prenikajú aj do domácností. IKEA tras sa! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1391125_564139130339211_89481739_n.jpg?ig_cache_key=NTk0NzE5MjExNjI5NTI4MjMx.2
g472osR0e7,1384849927,2,125,"A ktože oslavuje svoje prvé narodeniny? Všetko najlepšie, naše najkníhkaviarenskejšie kníhkupectvo! :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/916931_726020954094751_603446657_n.jpg?ig_cache_key=NTkyNDg2NTkwMjg3NjYwOTg3.2
g2Fnflx0Vv,1384754382,8,50,Navštívili ste už naše najnovšie kníhkupectvo v Košiciach? @potmehudy očividne áno. :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1168558_647706525252691_1224860787_n.jpg?ig_cache_key=NTkxNjg1MTA1MjU3NzYwMTEx.2
g062nEx0ff,1384715184,0,44,"Čo si budeme vravieť, @manco777 si vybral výborne. A aká kniha čaká na vás? :-) #knihy",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/915621_250162775139552_662667880_n.jpg?ig_cache_key=NTkxMzU2MjkwNTk3ODY1NDM5.2
gnq9C8R0Yv,1384270641,1,57,A takúto parádnu jesennú tašku už máte? :-) #knihy #taska #books,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/916933_213159628864219_283587015_n.jpg?ig_cache_key=NTg3NjI3MTg5Mzk1NDczOTY3.2
gkjnywR0Sq,1384166134,12,154,"Viete, kde na Slovensku nájdete Nástupište 9 3/4? ;-) #harrypotter #martinusvlak",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/925702_365185556961256_1793594254_n.jpg?ig_cache_key=NTg2NzUwNTE3NjQ5NTU2NjUw.2
gdltXYR0Ru,1383932347,1,75,"Bez ťažkých kníh by svet nebol ľahší! Naše nové čitateľské kalendáriky ;-) Zbierajte každý mesiac nový aforizmus a poznačte si knihy, ktoré čítate. Viac info na www.martinus.sk/kalendarik",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1172553_357968747683275_171388095_n.jpg?ig_cache_key=NTg0Nzg5MzcxODI4NzgyMTkw.2
gXsI-ax0a3,1383734392,0,39,Spoločné raňajky na centrále sa niesli v rýdzo slovenskom duchu! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/915648_625956507475849_1994421940_n.jpg?ig_cache_key=NTgzMTI4ODA3NTkxMzMxNTEx.2
gQP-6qx0TG,1383484749,0,66,"Za oknami krajina, pred očami príbeh... #pravecitam #knihy #vlak #cestovanie",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1208153_656523631035091_840318171_n.jpg?ig_cache_key=NTgxMDM0NjQ2MjMwNzQ2MzEw.2
gIJ343R0XE,1383213110,0,103,Halloweenske tekvice a strasidla od nasej wow manazerky! ;-) #halloween #fruit #pumpkin,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1208373_319906674814163_769129252_n.jpg?ig_cache_key=NTc4NzU1OTc1MTYzODg5MDky.2
gF25exx0YY,1383136053,8,42,Predpredaj najočakávanejších kníh sezóny spustený. Patríte k fanúšikom? :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1390456_176409345898244_533637834_n.jpg?ig_cache_key=NTc4MTA5NTcxNzU2MTQ4MjQ4.2
f-O6RIR0Qm,1382880206,2,33,"Najkrajšia kuchárska kniha tejto jesene? Zelenina, moja láska od Marcela Ihnačáka, nevieme v nej prestať listovať!",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/924790_453663914751584_1733044232_n.jpg?ig_cache_key=NTc1OTYzMzc5MTIzMzA3NTU4.2
fz7J73R0Xt,1382534305,2,31,"Na centrále to žije aj po pracovnej dobe! Veď dá sa odolať, keď krtko pozýva na nového Supermana? :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1390267_1425877464292586_356693510_n.jpg?ig_cache_key=NTczMDYxNzQ1MTAzODE2MTcz.2
fm7aKkR0aq,1382098230,1,52,"Veľmi sa nám páčia iniciatívy, ktoré robia zo Slovenska zas o niečo lepšie miesto pre život, preto sme sa rozhodli podporiť skvelý projekt Ďakujem, sused. Napríklad táto parádna knižná búdka bude osadená v našom rodnom Martine. :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11419009_393816727495943_1861165129_n.jpg?ig_cache_key=NTY5NDAzNjg1NzA1NTY1ODY2.2
fhghshx0TZ,1381916364,1,52,Posledná k téme Frankfurt. Tešíme sa o rok! ;-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11352881_829762213738289_748440018_n.jpg?ig_cache_key=NTY3ODc4MDgxMDY3ODI4NDQx.2
fZo-uZR0Z0,1381652360,0,35,Najväčší knižný veľtrh sa dnes končí... #fbm13,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11373516_1628103877402751_1098712523_n.jpg?ig_cache_key=NTY1NjYzNDYwNDk1OTM1MDky.2
fYwGxgR0W0,1381622542,1,44,"A na dobrú noc fotka knihy, ktorú môžete mať za symbolických 15.000 eur. :-) #fbm13 #knihy #books",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11350999_391713191024091_1432366854_n.jpg?ig_cache_key=NTY1NDEzMzI0OTM5MjgxODQ0.2
fX3eb8R0VX,1381592851,1,21,Niektoré knižky naozaj zaujmú. :-) (ukážku postneme len keď budete veľmi chcieť) #fbm13 #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11352436_837923946283015_825922032_n.jpg?ig_cache_key=NTY1MTY0MjYyNDAzMDMyNDA3.2
fXPIuPR0d6,1381571702,0,36,"Knihy, knihy, samé knihy. Po nemecky... :-) #knihy #books #fbm13",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11274386_858253367583041_1648518336_n.jpg?ig_cache_key=NTY0OTg2ODQ4MzYwMjIwNTM4.2
fXEzDBR0Vc,1381566282,0,34,Frankfurt knihami žije aj v uliciach. #knihy #books #streetart #bookfair #fbm2013,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11280469_1052042014823808_511440712_n.jpg?ig_cache_key=NTY0OTQxMzc4MzgwMzE4MDQ0.2
fW1-AMx0aD,1381558507,1,43,Reklama na audioknihy. Simple but cool. :-) #fbm13 #knihy #books,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11379013_1608426269397382_492018408_n.jpg?ig_cache_key=NTY0ODc2MTYwNTY4NjA4Mzg3.2
fV3xKDR0RC,1381525896,1,47,"Dostať Martinusákov z knižného veľtrhu, to je ako vyhnať opice z banánovej plantáže. Prakticky nemožné! Dnes sa to podarilo po jedenástich hodinách... :-) #fbm13",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11380112_870751272990493_608970226_n.jpg?ig_cache_key=NTY0NjAyNTk4OTA5NzU2NDgy.2
fU44mAx0YW,1381492927,1,42,Tlačenie kníh ako za čias Gutenberga. :-) #fbm13 #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11379081_958776310852871_883499347_n.jpg?ig_cache_key=NTY0MzI2MDMzMDM4NzIyNTgy.2
fUv143R0eM,1381488186,2,29,Toľko k debate o e-knihách... :-) #bmf2013 #books #eknihy #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11261019_109023976099746_1878630175_n.jpg?ig_cache_key=NTY0Mjg2MjY0NzAzNDAzOTE2.2
fUjxNxx0VQ,1381481856,5,24,"Hádajte, kam sme sa vybrali za najnovšími knižnými novinkami? :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/1389995_702567246437591_315349035_n.jpg?ig_cache_key=NTY0MjMzMTY3MDA0MTkwMDMy.2
fP8MC2x0Ux,1381326887,0,28,Ukážka zo skvelého Atlasu zabúdania a beseda s autorom Petrom Krištúfkom už dnes o 18:00 v našom bratislavskom kníhkupectve! :-) #tipnaknihu,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11358930_384864378390579_1972160602_n.jpg?ig_cache_key=NTYyOTMzMTg4OTM1NTAxMTA1.2
fNM-Sdx0eo,1381235024,2,78,"V nedeľu si náš bežecký tím M.R.C.I.N.A zabehol v Košiciach skvelý (pol)maratón, a keďže sme boli hrozne rýchli, dnes nás v kancelárii čakala takáto sladká odmena. Máme tých najlepších kolegov na svete! :-) Ďakujeme!",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11330631_1605730233020393_1758715110_n.jpg?ig_cache_key=NTYyMTYyNTg1NDgzODIzMDE2.2
fFPdosR0Sl,1380967894,2,56,A kde radi čítate vy? ;-) Odfoťte sa s hashtagom #kderadcitam a @martinus_sk a jednému z vás pošleme knižku. #sutaz #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11372524_1656975587859347_679438363_n.jpg?ig_cache_key=NTU5OTIxNzM1OTMyNTI3Nzgx.2
fCpnVKx0T8,1380880941,1,40,"Kniha, ktorú by ste si určite mali prečítať? Maťo odporúča Kunderovu Nesmrtelnost. :-) #tipnaknihu #knihy #martinus #martinusaci",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11377443_772588132858510_105396543_n.jpg?ig_cache_key=NTU5MTkyMzI2NDQzMzIwNTcy.2
fBcdrNx0RK,1380840492,1,48,Aj vy si už robíte miesto na ďalšieho? #dominikdan #knihy #slovart,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/924734_740009366115930_18310801_n.jpg?ig_cache_key=NTU4ODUzMDEzMzM5ODQ5ODAy.2
e6ios5x0Qv,1380608847,5,84,"Niekedy nás prekvapí, aké rôzne kresby si pýtate ku svojim objednávkam. A vždy padneme na zadok, keď uvidíme, ako sa toho náš kolega Maťo zhostil. #wow",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11417502_488333801329873_735321413_n.jpg?ig_cache_key=NTU2OTA5ODM0NTA4MTI1MjMx.2
e0iSWQR0Sj,1380407337,4,83,"Posledný takmer rok ste s nami mohli zbierať úžasné zberateľské záložky - a konečne vám môžeme ukázať ako vyzerá výsledok! Tak čo, komu sa podarilo nazbierať všetkých 10? ;-) #zalozky",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11410473_1444961579140162_868769580_n.jpg?ig_cache_key=NTU1MjE5NDQ4NTAwNzk4NjI3.2
ewnQjxR0U4,1380275726,0,22,"Manažérka produktového oddelenia Ivka vylosovala výhercu knihy Colette, ktorý sa pochválil hashtagom #cocitam do akej knihy je práve zahĺbený. :-) Gratulujeme a @pegas122, pošli nám prosím ťa na info@martinus.sk svoje tel. č. a adresu, kam ti knihu môžeme poslať. :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11350985_1444649362503933_941439645_n.jpg?ig_cache_key=NTU0MTE1NDE1ODk5ODUwMDQw.2
eutVFQR0QE,1380211800,1,32,"Džejn (@_dzejny) má u nás na starosti organizovanie akcií, ale ak sa jej opýtate na dobrú knihu, určite vám poradí. :-) Napríklad jej najobľúbenejšiu Osamelosť prvočísel. #tipnaknihu",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11311650_107504456252938_1370506518_n.jpg?ig_cache_key=NTUzNTc5MTY1MDU2OTc1ODc2.2
ernr36R0eL,1380108178,5,24,Už ste si boli v našich kníhkupectvách vybrať z aktuálnej ponuky 3 za 2? Mimo iných aj Hlava XXII alebo Dominik Dán - a teraz už len doplniť tú tretiu zadarmo :) #knihy #akcia #zlava,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11379954_902706246453035_510361280_n.jpg?ig_cache_key=NTUyNzA5OTE4MDY4MDAwNjUx.2
epM1ghR0Tl,1380026992,1,38,"Film, vie byť dobrou pripomienkou, aká dobrá kniha ušla našej pozornosti. A čo čítate vy? Označte svoju fotku hashtagom #cocitam a my napozajtra vylosujeme jedného výhercu skvelého románu Colette. :-) #sutaz #knihy #books",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11312088_824941044255121_1876103601_n.jpg?ig_cache_key=NTUyMDI4ODgyOTM4MDUzODYx.2
emWWKBR0QL,1379931315,4,90,Takýto výhľad máme na centrále počas obeda. Vaše objednávky jednoducho nespúšťame z očí! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11410543_927334027288204_1307118104_n.jpg?ig_cache_key=NTUxMjI2Mjg0MDEwMDYyODU5.2
ehLrDNR0cY,1379757947,3,41,Aj vy sem-tam chytíte vo svojej knižnici podobnú farebnú úchylku? :) #zoradujempodlafarby #knihy #mojakniznica,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11380095_413276108861653_2141701557_n.jpg?ig_cache_key=NTQ5NzcxOTY2NDA5MDMzNDk2.2
efOOPyx0UK,1379692175,2,30,"Naše pracovné povinnosti nekončia ani v piatok podvečer. Napríklad prečítať rukopis najnovšej knihy Ďura Červenáka, aby sme vám mohli priniesť recenziu v deň vydania. Aký program máte vy? :-) #piatokvecer",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11325817_1590518191197803_1607642493_n.jpg?ig_cache_key=NTQ5MjIwMjMxMjQ0MzY3MTE0.2
eeRzsIR0Xn,1379660500,3,44,"Radky má u nás síce na starosti e-knihy, ale nepohrdne ani papierovou klasikou. Obzvlášť ak je to Rumpli. :-) #tipnaknihu",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11379069_1576211189310017_654107161_n.jpg?ig_cache_key=NTQ4OTU0NTIzNDUzMzEwNDM5.2
eaF4iyx0Z4,1379520031,1,30,"... a to by sme si k srdcu mali zobrať aj my, takže koniec instagramovania a ideme čítať! Cesta z Košíc je dlhá :) #pravecitam #knihy #prokrastinacia",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11325674_374836686038403_24989117_n.jpg?ig_cache_key=NTQ3Nzc2MTgwNTYxMzMxODMy.2
eUIbqSx0WA,1379320040,4,40,"Vyberáme dizajnové prvky do nášho kníhkupectva v Košiciach, môže byť? :-) #Kosice",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11377666_1110522285630590_784997541_n.jpg?ig_cache_key=NTQ2MDk4NTQwMDI4ODM5Mjk2.2
eSNMXHx0SD,1379255427,3,53,"Krstný otec z roku 1971, ktorého sme objavili v našej knižnici. A aké staré skvosty ukrývajú vaše poličky? Ukážte s tagom #objavenevpolicke :) #knihy #citanie",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11381446_1449424075353546_102372477_n.jpg?ig_cache_key=NTQ1NTU2NTI4OTMwMTc4MTc5.2
eMQacDx0Wo,1379055789,1,31,Hľadáte skvelú knihu na víkend? Miška z nášho bratislavského knihkupectva vám odporúča Dům na konci světa od Michaela Cunnighama. :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11282287_452832628211875_292454468_n.jpg?ig_cache_key=NTQzODgxODQwNTgzNzIyNDA4.2
eKnJcOx0TO,1379000600,3,20,"Všetci fanúšikovia sci-fi a fantasy, hor sa do Martinusu na Obchodnej! Už o 15 minút vyhlasujeme finalistov Martinus Ceny Fantázie! :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11253751_1614099915468713_1093448234_n.jpg?ig_cache_key=NTQzNDE4ODc3NjUzNTAxMTM0.2
eIV70TR0bF,1378924466,1,49,A ako vyzerá vaša knižná polička? Ukážte nám ju s hashtagom #mojakniznica!,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11282179_105521133118879_704048818_n.jpg?ig_cache_key=NTQyNzgwMjI0NjgyMDE4NTAx.2
eHli8xR0bC,1378899097,7,58,"Fotky, ktoré ste nám posielali počas #dnk2013 nevyjdú nazmar. Chystáme z nich výstavy do našich kníhkupectiev! :-) #knihy #reading",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11283171_567482606726064_996041269_n.jpg?ig_cache_key=NTQyNTY3NDA5NTU1ODE4MTc4.2
d_ezWAx0QI,1378627125,0,33,Krásne ráno všetkým! #knihy #kava #pohoda,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11326711_1610638159223415_1008016076_n.jpg?ig_cache_key=NTQwMjg1OTUwMDMxNzc0NzI4.2
d9QKNlR0UI,1378552340,0,30,Nové tričká našich českých kolegov fakt môžeme! #tricka @martinus_cz #literatura #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11259099_390361067828120_1228535629_n.jpg?ig_cache_key=NTM5NjU4NjAwODc3MzQ0MDA4.2
d83wBMx0f8,1378539542,1,71,"Sobotná pohoda, Kriváň a dobiehanie restov. #krivan #harrypotter #pravecitam #knihy",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11282787_479934178828749_2087484940_n.jpg?ig_cache_key=NTM5NTUxMjQ3NzU4NzM5NDUy.2
d7uEIlx0QV,1378500910,0,31,Jo Nebø :-) #bookjoke,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11376481_396274157248895_941011496_n.jpg?ig_cache_key=NTM5MjI3MTc0NjQyMDc0NjQ1.2
d33kvpR0cQ,1378371678,3,50,"Dnes sa na centrále rozhodne nenudíme. Musíme zabaliť a poslať tisíce kusov tejto ""drobnej"" knižočky... :-) #book #50shades #knihy",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11312082_1437451053227585_182904924_n.jpg?ig_cache_key=NTM4MTQzMDk4MTExNzM5NjY0.2
d1rLhVR0d5,1378298071,0,30,Jeden z našich obľúbených citátov z knihy Rework. A aký je váš? #restart #rework #quote #kniha #pravecitam,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11378994_461361580687270_1702313235_n.jpg?ig_cache_key=NTM3NTI1NjM4MjQ1MzM2OTUz.2
dyfbeRR0Tk,1378191247,0,61,U nás stráži knihy Meggi! (Od @justina166) #dog #guard,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11352379_720505994739038_241325562_n.jpg?ig_cache_key=NTM2NjI5NTMyOTgwMzY0NTE2.2
dw9dZIx0Y4,1378139882,1,46,Už onedlho otvoríme nové kníhkupectvo v Košiciach! A nové kníhkupectvo potrebuje nových kolegov. :-) Chceš to byť ty? Potom pozri na www.pridajsa.martinus.sk! Tešíme sa na teba! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11325916_1436300156690106_1607323336_n.jpg?ig_cache_key=NTM2MTk4NjU2MzQ5OTE0Njgw.2
duA8h5x0RS,1378041047,1,48,"Deň neprečítaných kníh bol síce včera, ale to neznamená, že dnes nie je čo čítať, však? ;-) #dnk2013 #knihomoli #knihy #citanie",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11311984_1591272591131785_366901873_n.jpg?ig_cache_key=NTM1MzY5NTY1Mjc1MTEyNTMw.2
drYkYUx0YL,1377952769,0,32,Takto zatiaľ trávime Deň neprečítaných kníh 2013 my. A čo vy? :) #dnk2013 #kniha #knihy #book #reading #citame,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11283390_993195084054166_351026449_n.jpg?ig_cache_key=NTM0NjI5MDMzOTA5MzcyNDI3.2
dq3_t2R0Yo,1377935691,3,34,A ktorú knihu dnes pokoríte vy? #dnk2013,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11352265_1429999290660278_1456982309_n.jpg?ig_cache_key=NTM0NDg1Nzc2OTEwOTkyOTM2.2
WeuLmpR0RX,1362495507,0,38,"Ak by ste na niektorom behu uvideli takéto tričko, zamávajte. Bude to niekto z @martinus_sk. :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11256205_579107728858831_1349340202_n.jpg?ig_cache_key=NDA0OTY0MTI0MDU4NDAzOTI3.2
WcB9dAR0Rh,1362405213,2,35,Čo hovoríte na takúto záložku? :-) #Pohoda #festival #zalozka,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11256316_1433529690298315_1783566220_n.jpg?ig_cache_key=NDA0MjA2Njg3NjM0Mjc3NDcz.2
VKdAXfR0Qb,1359667930,0,9,Darček pre nášho kolegu @dusanmurco z @martinus_cz. Aby nezapomněl! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11254079_1597886603793348_1883136437_n.jpg?ig_cache_key=MzgxMjQ0Njg3MDM1ODc2Mzc5.2
TA0ovIR0Sh,1355049807,0,33,Dokonalá kombinácia na mrazivú nedeľu. Kto sa pridá? :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11226844_719197751540650_1754971841_n.jpg?ig_cache_key=MzQyNTA1MDY5NDgyNTU4NjI1.2
Skm6Smx0ZS,1354103087,6,55,Na poriadny knižný nákup je potrebná poriadna taška! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11230535_558742827600256_1517471077_n.jpg?ig_cache_key=MzM0NTYzNDAzODA3Mjc4Njc0.2
Sii4YwR0aJ,1354033865,0,15,"Na príchod zimy sa mnohí tešia, ale Geralta vždy znervózni :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11230301_876787832367992_1397396029_n.jpg?ig_cache_key=MzMzOTgyNzMwODMwNjk0MDI1.2
SXqfyXx0fZ,1353668759,1,11,Apple maniac @michalmesko sa zoznamuje s Androidom. Soooo much fun! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11236034_752899201494868_496435716_n.jpg?ig_cache_key=MzMwOTE5OTk5OTc4MjkzMjA5.2
SXbGywx0Xo,1353660690,0,16,Spoločné raňajky v @martinus_sk Dnes palacinky. :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11232836_1598019660445545_1811497732_n.jpg?ig_cache_key=MzMwODUyMzExNzEzMTM4MTUy.2
SVwq1rx0YN,1353604887,0,15,Aj takéto veci sa dejú v našich kníhkupectvách. :-) Pyco a jeho fanúšičky.,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11205719_1445136202450522_1543860929_n.jpg?ig_cache_key=MzMwMzg0MTk3Nzc0OTUxOTQ5.2
SN3XL7x0dq,1353339960,1,26,Dorazili magnetické záložky! A véééľa! Už čoskoro sa o ne začneme deliť! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11230516_1573257449591721_1547104025_n.jpg?ig_cache_key=MzI4MTYxODMzNzg4MDY1NjQy.2
SCzik8x0YK,1352968858,0,10,Na besedách v @martinus_sk môžete získať aj takéto unikátne podpisy! :-) www.martinus.sk/besedy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11240358_434277226753032_1457423471_n.jpg?ig_cache_key=MzI1MDQ4Nzk5NjMyNzcwNTcw.2
R2KuzXx0T3,1352544809,0,23,Dobrá kniha a dobrý čaj je dokonalá kombinácia. Zastavte sa v našom stánku na Bibliotéke na oboje. :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11203278_421159488056361_1422991417_n.jpg?ig_cache_key=MzIxNDkxNjIwMTI0Mzc4MzU5.2
Rx7447x0Tx,1352402809,1,23,Na Bibliotéke na vás budú čakať aj takéto parádne Ex libris nálepky! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11203227_843803862379701_652282305_n.jpg?ig_cache_key=MzIwMzAwNDQyNjg3MzI1NDI1.2
RxHlpeR0QR,1352375389,2,11,Tešíme sa na vás na Bibliotéke! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11246932_1445073649136597_1580937251_n.jpg?ig_cache_key=MzIwMDcwNDIxOTk3NjM0NTc3.2
RqTkYlR0Wz,1352146789,0,15,Na centrále @martinus_sk sa ide vždy na maximum! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11241514_803117436423491_306372541_n.jpg?ig_cache_key=MzE4MTUyNzg2ODYzMTQ2NDE5.2
Rc-ra8x0Tw,1351699632,1,12,"Cesty z Bratislavy sú zapchaté, tak sa radšej zastavte u nás na debate s Pycom. Pokecáme o jedle a situácia na cestách sa medzitým určite výrazne zlepší! :-)",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11232676_1635621673319383_1751016071_n.jpg?ig_cache_key=MzE0NDAxNzM2NzY3MjU5ODg4.2
RZ0eyfR0dy,1351593622,0,33,The Real Fifty Shades of Grey :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11252519_883729881696243_958669936_n.jpg?ig_cache_key=MzEzNTEyNDYzMjkzNjk1ODU4.2
RYe0YER0V3,1351548709,0,20,Čarodejník prichádza vždy v pravý čas! :-),https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11236092_1596741957231535_1971618211_n.jpg?ig_cache_key=MzEzMTM1NzE0NzUxOTU2MzQz.2
